Precision,Recall
0.1379071379071379,1.0
0.13800277392510402,1.0
0.13809854267869534,1.0
0.13819444444444445,1.0
0.13829047949965254,1.0
0.1383866481223922,1.0
0.13848295059151008,1.0
0.13788300835654596,0.9949748743718593
0.13797909407665504,0.9949748743718593
0.13807531380753138,0.9949748743718593
0.13817166782972784,0.9949748743718593
0.138268156424581,0.9949748743718593
0.13836477987421383,0.9949748743718593
0.13846153846153847,0.9949748743718593
0.13855843247025892,0.9949748743718593
0.13865546218487396,0.9949748743718593
0.13875262789067974,0.9949748743718593
0.1388499298737728,0.9949748743718593
0.13894736842105262,0.9949748743718593
0.13904494382022473,0.9949748743718593
0.13914265635980325,0.9949748743718593
0.13924050632911392,0.9949748743718593
0.13933849401829698,0.9949748743718593
0.13943661971830987,0.9949748743718593
0.13953488372093023,0.9949748743718593
0.13963328631875882,0.9949748743718593
0.1397318278052223,0.9949748743718593
0.13983050847457626,0.9949748743718593
0.13992932862190813,0.9949748743718593
0.14002828854314003,0.9949748743718593
0.14012738853503184,0.9949748743718593
0.14022662889518414,0.9949748743718593
0.1403260099220411,0.9949748743718593
0.14042553191489363,0.9949748743718593
0.14052519517388218,0.9949748743718593
0.140625,0.9949748743718593
0.14072494669509594,0.9949748743718593
0.14082503556187767,0.9949748743718593
0.1409252669039146,0.9949748743718593
0.14102564102564102,0.9949748743718593
0.14112615823235922,0.9949748743718593
0.14122681883024252,0.9949748743718593
0.14132762312633834,0.9949748743718593
0.14142857142857143,0.9949748743718593
0.14152966404574696,0.9949748743718593
0.14163090128755365,0.9949748743718593
0.14173228346456693,0.9949748743718593
0.14183381088825214,0.9949748743718593
0.14121863799283155,0.9899497487437185
0.14131994261119082,0.9899497487437185
0.1414213926776741,0.9899497487437185
0.14152298850574713,0.9899497487437185
0.14162473040977713,0.9899497487437185
0.14172661870503597,0.9899497487437185
0.1418286537077034,0.9899497487437185
0.1419308357348703,0.9899497487437185
0.14203316510454217,0.9899497487437185
0.14213564213564214,0.9899497487437185
0.14223826714801444,0.9899497487437185
0.14234104046242774,0.9899497487437185
0.14244396240057844,0.9899497487437185
0.14254703328509408,0.9899497487437185
0.14265025343953658,0.9899497487437185
0.1427536231884058,0.9899497487437185
0.14285714285714285,0.9899497487437185
0.14296081277213352,0.9899497487437185
0.1430646332607117,0.9899497487437185
0.1431686046511628,0.9899497487437185
0.14327272727272727,0.9899497487437185
0.1433770014556041,0.9899497487437185
0.1434814275309541,0.9899497487437185
0.14358600583090378,0.9899497487437185
0.1436907366885485,0.9899497487437185
